fantasy_bat_prev_1,fantasy_bowl_prev_1,fantasy_field_prev_1,fantasy_bat_prev_2,fantasy_bowl_prev_2,fantasy_field_prev_2,total_runs_prev_1,total_runs_prev_2,avg_runs_per_inning_prev_1,avg_runs_per_inning_prev_2,boundaries_prev_1,boundaries_prev_2,sixes_prev_1,sixes_prev_2,average_sixes_per_inning_prev_1,average_sixes_per_inning_prev_2,fours_prev_1,fours_prev_2,average_fours_per_inning_prev_1,average_fours_per_inning_prev_2,boundary_percent_per_inning_prev_1,boundary_percent_per_inning_prev_2,wickets_prev_1,wickets_prev_2,avg_wickets_per_inning_prev_1,avg_wickets_per_inning_prev_2,catches_taken_prev_1,catches_taken_prev_2,stumped_outs_made_prev_1,stumped_outs_made_prev_2,run_outs_made_prev_1,run_outs_made_prev_2,balls_faced_prev_1,balls_faced_prev_2,avg_balls_faced_per_inning_prev_1,avg_balls_faced_per_inning_prev_2,avg_batting_sr_per_inning_prev_1,avg_batting_sr_per_inning_prev_2,avg_runs_ball_per_inning_prev_1,avg_runs_ball_per_inning_prev_2,overs_bowled_prev_1,overs_bowled_prev_2,bowls_bowled_prev_1,bowls_bowled_prev_2,average_bowls_bowled_per_inning_prev_1,average_bowls_bowled_per_inning_prev_2,avg_economy_rate_per_inning_prev_1,avg_economy_rate_per_inning_prev_2,average_consecutive_dot_balls_prev_1,average_consecutive_dot_balls_prev_2,runs_given_prev_1,runs_given_prev_2,runs_given_ball_per_inning_prev_1,runs_given_ball_per_inning_prev_2,batting_sr_aa_prev_1,batting_sr_aa_prev_2,bat_points,bowl_points,field_points,batting_points,bowling_points,fielding_points,total_runs,avg_runs_per_inning,boundaries,sixes,average_sixes_per_inning,fours,average_fours_per_inning,boundary_percent_per_inning,wickets,avg_wickets_per_inning,catches_taken,stumped_outs_made,run_outs_made,balls_faced,avg_balls_faced_per_inning,avg_batting_sr_per_inning,avg_runs_ball_per_inning,overs_bowled,bowls_bowled,average_bowls_bowled_per_inning,avg_economy_rate_per_inning,average_consecutive_dot_balls,runs_given,runs_given_ball_per_inning,batting_sr_aa
-8.0,0.0,8,-5.0,0.0,8,3.0,39.0,1.5,19.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,1,1,0,0,0,0,16.0,100.0,8.0,50.0,9.375,19.5,0.09375,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,-36.96263291139241,6.0,0.0,0,6.0,0.0,0,102.0,51.0,12.0,2.0,1.0,10.0,5.0,3.2432432432432434,0.0,0.0,0,0,0,185.0,92.5,27.56756756756757,0.2756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177367088607589
6.0,0.0,0,-8.0,0.0,8,102.0,3.0,51.0,1.5,12.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,5.0,0.0,3.2432432432432434,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,185.0,16.0,92.5,8.0,27.56756756756757,9.375,0.2756756756756757,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177367088607589,-51.25263291139241,-7.0,0.0,28,-7.0,0.0,28,11.0,5.5,1.0,0.0,0.0,1.0,0.5,1.0638297872340425,0.0,0.0,3,0,0,47.0,23.5,11.702127659574469,0.11702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.25263291139241
3.0,0.0,16,-2.0,31.0,0,78.0,57.0,39.0,28.5,9.0,5.0,2.0,1.0,1.0,0.5,7.0,4.0,3.5,2.0,3.103448275862069,2.4752475247524752,0.0,1.0,0.0,1.0,2,0,0,0,0,0,145.0,101.0,72.5,50.5,26.896551724137932,28.217821782178216,0.2689655172413793,0.28217821782178215,0.0,7.0,0.0,42.0,0.0,42.0,0.0,4.857142857142857,0.0,0.0,0.0,34.0,0.0,0.8095238095238095,1.4773670886075865,5.88736708860759,-3.0,56.0,0,-3.0,56.0,0,29.0,14.5,5.0,0.0,0.0,5.0,2.5,5.555555555555555,2.0,2.0,0,0,0,45.0,22.5,32.22222222222222,0.32222222222222224,14.0,84.0,84.0,7.214285714285714,0.0,101.0,1.2023809523809523,-11.25263291139241
-3.0,56.0,0,3.0,0.0,16,29.0,78.0,14.5,39.0,5.0,9.0,0.0,2.0,0.0,1.0,5.0,7.0,2.5,3.5,5.555555555555555,3.103448275862069,2.0,0.0,2.0,0.0,0,2,0,0,0,0,45.0,145.0,22.5,72.5,32.22222222222222,26.896551724137932,0.32222222222222224,0.2689655172413793,14.0,0.0,84.0,0.0,84.0,0.0,7.214285714285714,0.0,0.0,0.0,101.0,0.0,1.2023809523809523,0.0,-11.25263291139241,1.4773670886075865,0.0,0.0,8,0.0,0.0,8,99.0,49.5,8.0,0.0,0.0,8.0,4.0,2.0100502512562812,0.0,0.0,1,0,0,199.0,99.5,24.87437185929648,0.24874371859296482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.132632911392413
-2.0,0.0,8,-5.0,0.0,8,85.0,20.0,42.5,10.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,1.5,2.912621359223301,3.125,0.0,0.0,0.0,0.0,1,1,0,0,0,0,103.0,48.0,51.5,24.0,41.262135922330096,20.833333333333332,0.41262135922330095,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35736708860759,3.2973670886075865,10.0,0.0,8,10.0,0.0,8,162.0,81.0,16.0,2.0,1.0,14.0,7.0,4.0201005025125625,0.0,0.0,1,0,0,199.0,99.5,40.7035175879397,0.40703517587939697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05736708860759
10.0,0.0,8,-2.0,0.0,8,162.0,85.0,81.0,42.5,16.0,6.0,2.0,0.0,1.0,0.0,14.0,6.0,7.0,3.0,4.0201005025125625,2.912621359223301,0.0,0.0,0.0,0.0,1,1,0,0,0,0,199.0,103.0,99.5,51.5,40.7035175879397,41.262135922330096,0.40703517587939697,0.41262135922330095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05736708860759,31.35736708860759,-7.0,0.0,16,-7.0,0.0,16,14.0,7.0,1.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,2,0,0,25.0,12.5,28.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.392632911392411
-5.0,0.0,0,-5.0,0.0,0,42.0,22.0,21.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,1.5789473684210527,2.8846153846153846,0.0,0.0,0.0,0.0,0,0,0,0,0,0,95.0,52.0,47.5,26.0,22.105263157894736,21.153846153846153,0.22105263157894736,0.21153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.992632911392413,-51.25263291139241,-2.0,0.0,8,-2.0,0.0,8,35.0,17.5,6.0,0.0,0.0,6.0,3.0,3.488372093023256,0.0,0.0,1,0,0,86.0,43.0,20.348837209302324,0.20348837209302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.00263291139241
-6.0,0.0,0,2.0,6.0,0,18.0,141.0,9.0,70.5,2.0,10.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,5.0,2.6315789473684212,1.8867924528301887,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38.0,265.0,19.0,132.5,23.68421052631579,26.60377358490566,0.23684210526315788,0.2660377358490566,0.0,2.0,0.0,12.0,0.0,12.0,0.0,4.5,0.0,0.0,0.0,9.0,0.0,0.75,5.88736708860759,2.7673670886075925,4.0,6.0,0,4.0,6.0,0,111.0,55.5,12.0,0.0,0.0,12.0,6.0,2.857142857142857,0.0,0.0,0,0,0,210.0,105.0,26.428571428571427,0.2642857142857143,2.0,12.0,12.0,7.0,0.0,14.0,1.1666666666666667,-4.922632911392412
4.0,6.0,0,-6.0,0.0,0,111.0,18.0,55.5,9.0,12.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,1.0,2.857142857142857,2.6315789473684212,0.0,0.0,0.0,0.0,0,0,0,0,0,0,210.0,38.0,105.0,19.0,26.428571428571427,23.68421052631579,0.2642857142857143,0.23684210526315788,2.0,0.0,12.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,1.1666666666666667,0.0,-4.922632911392412,5.88736708860759,-5.0,0.0,8,-5.0,0.0,8,35.0,17.5,3.0,0.0,0.0,3.0,1.5,2.3076923076923075,0.0,0.0,1,0,0,65.0,32.5,26.923076923076923,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.68263291139241
-1.0,0.0,8,15.0,0.0,36,72.0,222.0,36.0,111.0,7.0,20.0,0.0,3.0,0.0,1.5,7.0,17.0,3.5,8.5,2.573529411764706,3.134796238244514,0.0,0.0,0.0,0.0,1,4,0,0,0,0,136.0,319.0,68.0,159.5,26.470588235294116,34.79623824451411,0.2647058823529412,0.34796238244514105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2226329113924095,20.297367088607587,-7.0,0.0,0,-7.0,0.0,0,10.0,5.0,1.0,0.0,0.0,1.0,0.5,1.6129032258064515,0.0,0.0,0,0,0,31.0,15.5,16.129032258064516,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241
-7.0,0.0,0,-1.0,0.0,8,10.0,72.0,5.0,36.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0,0.5,3.5,1.6129032258064515,2.573529411764706,0.0,0.0,0.0,0.0,0,1,0,0,0,0,31.0,136.0,15.5,68.0,16.129032258064516,26.470588235294116,0.16129032258064516,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,-5.2226329113924095,-1.0,0.0,40,-1.0,0.0,40,64.0,32.0,7.0,0.0,0.0,7.0,3.5,2.5,0.0,0.0,2,2,0,140.0,70.0,22.857142857142858,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.982632911392407
7.0,85.0,0,-7.0,6.0,8,101.0,19.0,50.5,9.5,12.0,1.0,3.0,0.0,1.5,0.0,9.0,1.0,4.5,0.5,3.6144578313253013,1.3513513513513513,3.0,0.0,1.5,0.0,0,1,0,0,0,0,166.0,37.0,83.0,18.5,30.42168674698795,25.675675675675677,0.3042168674698795,0.25675675675675674,7.666666666666667,42.5,46.0,255.0,23.0,127.5,1.9565217391304348,1.7058823529411764,0.0,0.0,30.0,145.0,0.32608695652173914,0.28431372549019607,5.587367088607593,1.5273670886075903,15.0,31.0,0,15.0,31.0,0,167.0,83.5,20.0,3.0,1.5,17.0,8.5,4.926108374384237,1.0,1.0,0,0,0,203.0,101.5,41.13300492610838,0.41133004926108374,18.0,108.0,108.0,6.555555555555555,0.0,118.0,1.0925925925925926,36.13736708860759
15.0,31.0,0,7.0,85.0,0,167.0,101.0,83.5,50.5,20.0,12.0,3.0,3.0,1.5,1.5,17.0,9.0,8.5,4.5,4.926108374384237,3.6144578313253013,1.0,3.0,1.0,1.5,0,0,0,0,0,0,203.0,166.0,101.5,83.0,41.13300492610838,30.42168674698795,0.41133004926108374,0.3042168674698795,18.0,7.666666666666667,108.0,46.0,108.0,23.0,6.555555555555555,1.9565217391304348,0.0,0.0,118.0,30.0,1.0925925925925926,0.32608695652173914,36.13736708860759,5.587367088607593,4.0,0.0,16,4.0,0.0,16,94.0,47.0,11.0,1.0,0.5,10.0,5.0,3.8732394366197185,0.0,0.0,2,0,0,142.0,71.0,33.098591549295776,0.33098591549295775,1.0,6.0,6.0,5.0,0.0,5.0,0.8333333333333334,7.237367088607591
0.0,6.0,0,-6.0,114.0,8,57.0,9.0,28.5,4.5,8.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,3.3333333333333335,5.2631578947368425,0.0,4.0,0.0,2.0,0,1,0,0,0,0,120.0,19.0,60.0,9.5,23.75,23.68421052631579,0.2375,0.23684210526315788,21.0,14.0,126.0,84.0,63.0,42.0,3.0714285714285716,3.4285714285714284,2.0,0.0,129.0,96.0,0.5119047619047619,0.5714285714285714,0.0,1.687367088607587,-6.0,114.0,0,-6.0,114.0,0,15.0,15.0,2.0,0.0,0.0,2.0,2.0,12.5,4.0,2.0,0,0,0,16.0,16.0,93.75,0.9375,44.0,264.0,132.0,1.6363636363636365,3.0,144.0,0.2727272727272727,0.0
-6.0,114.0,0,0.0,6.0,0,15.0,57.0,15.0,28.5,2.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,12.5,3.3333333333333335,4.0,0.0,2.0,0.0,0,0,0,0,0,0,16.0,120.0,16.0,60.0,93.75,23.75,0.9375,0.2375,44.0,21.0,264.0,126.0,132.0,63.0,1.6363636363636365,3.0714285714285716,3.0,2.0,144.0,129.0,0.2727272727272727,0.5119047619047619,0.0,0.0,-5.0,31.0,16,-5.0,31.0,16,23.0,11.5,2.0,1.0,0.5,1.0,0.5,1.8867924528301887,1.0,0.5,2,0,0,53.0,26.5,21.69811320754717,0.2169811320754717,24.0,144.0,72.0,1.0,4.0,48.0,0.16666666666666666,0.0
7.0,56.0,0,-3.0,172.0,0,110.0,29.0,55.0,14.5,14.0,5.0,1.0,0.0,0.5,0.0,13.0,5.0,6.5,2.5,3.255813953488372,4.237288135593221,2.0,6.0,1.0,3.0,0,0,0,0,0,0,215.0,59.0,107.5,29.5,25.58139534883721,24.576271186440678,0.2558139534883721,0.2457627118644068,17.666666666666668,15.666666666666666,106.0,94.0,53.0,47.0,2.150943396226415,2.7127659574468086,0.0,0.0,76.0,85.0,0.3584905660377358,0.4521276595744681,2.917367088607591,-3.632632911392413,-3.0,85.0,0,-3.0,85.0,0,35.0,17.5,4.0,1.0,0.5,3.0,1.5,3.225806451612903,3.0,1.5,0,0,0,62.0,31.0,28.225806451612904,0.28225806451612906,46.0,276.0,138.0,1.9565217391304348,3.0,180.0,0.32608695652173914,0.0
-3.0,85.0,0,7.0,56.0,0,35.0,110.0,17.5,55.0,4.0,14.0,1.0,1.0,0.5,0.5,3.0,13.0,1.5,6.5,3.225806451612903,3.255813953488372,3.0,2.0,1.5,1.0,0,0,0,0,0,0,62.0,215.0,31.0,107.5,28.225806451612904,25.58139534883721,0.28225806451612906,0.2558139534883721,46.0,17.666666666666668,276.0,106.0,138.0,53.0,1.9565217391304348,2.150943396226415,3.0,0.0,180.0,76.0,0.32608695652173914,0.3584905660377358,0.0,2.917367088607591,-2.0,147.0,16,-2.0,147.0,16,77.0,77.0,6.0,0.0,0.0,6.0,6.0,3.35195530726257,5.0,2.5,2,0,0,179.0,179.0,43.01675977653631,0.4301675977653631,32.833333333333336,197.0,98.5,1.5380710659898476,3.0,101.0,0.2563451776649746,0.0
-2.0,147.0,16,-3.0,85.0,0,77.0,35.0,77.0,17.5,6.0,4.0,0.0,1.0,0.0,0.5,6.0,3.0,6.0,1.5,3.35195530726257,3.225806451612903,5.0,3.0,2.5,1.5,2,0,0,0,0,0,179.0,62.0,179.0,31.0,43.01675977653631,28.225806451612904,0.4301675977653631,0.28225806451612906,32.833333333333336,46.0,197.0,276.0,98.5,138.0,1.5380710659898476,1.9565217391304348,3.0,3.0,101.0,180.0,0.2563451776649746,0.32608695652173914,0.0,0.0,6.0,147.0,8,6.0,147.0,8,78.0,78.0,13.0,1.0,1.0,12.0,12.0,10.483870967741936,5.0,2.5,1,0,0,124.0,124.0,62.903225806451616,0.6290322580645161,30.166666666666668,181.0,90.5,1.4088397790055247,3.0,85.0,0.23480662983425415,0.0
6.0,147.0,8,-2.0,147.0,16,78.0,77.0,78.0,77.0,13.0,6.0,1.0,0.0,1.0,0.0,12.0,6.0,12.0,6.0,10.483870967741936,3.35195530726257,5.0,5.0,2.5,2.5,1,2,0,0,0,0,124.0,179.0,124.0,179.0,62.903225806451616,43.01675977653631,0.6290322580645161,0.4301675977653631,30.166666666666668,32.833333333333336,181.0,197.0,90.5,98.5,1.4088397790055247,1.5380710659898476,3.0,3.0,85.0,101.0,0.23480662983425415,0.2563451776649746,0.0,0.0,-7.0,6.0,0,-7.0,6.0,0,7.0,3.5,1.0,0.0,0.0,1.0,0.5,2.272727272727273,0.0,0.0,0,0,0,22.0,11.0,15.909090909090908,0.1590909090909091,39.0,234.0,234.0,4.384615384615385,2.0,171.0,0.7307692307692307,0.0
-8.0,85.0,8,-7.0,31.0,28,8.0,5.0,4.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,3.8461538461538463,3.0,1.0,1.5,1.0,1,3,0,0,0,0,16.0,13.0,8.0,6.5,25.0,19.23076923076923,0.25,0.19230769230769232,24.0,6.0,144.0,36.0,72.0,36.0,1.625,11.0,0.0,0.0,78.0,66.0,0.2708333333333333,1.8333333333333333,-20.48263291139241,-26.25263291139241,-5.0,147.0,0,-5.0,147.0,0,16.0,8.0,3.0,0.0,0.0,3.0,1.5,4.166666666666667,5.0,2.5,0,0,0,36.0,18.0,22.22222222222222,0.2222222222222222,33.333333333333336,200.0,100.0,1.89,4.0,126.0,0.315,0.0
-5.0,147.0,0,-8.0,85.0,8,16.0,8.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,4.166666666666667,0.0,5.0,3.0,2.5,1.5,0,1,0,0,0,0,36.0,16.0,18.0,8.0,22.22222222222222,25.0,0.2222222222222222,0.25,33.333333333333336,24.0,200.0,144.0,100.0,72.0,1.89,1.625,4.0,0.0,126.0,78.0,0.315,0.2708333333333333,0.0,-20.48263291139241,-8.0,85.0,0,-8.0,85.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0,0,0,18.0,18.0,0.0,0.0,33.0,198.0,99.0,1.3636363636363635,4.0,90.0,0.22727272727272727,0.0
-8.0,85.0,0,-5.0,147.0,0,0.0,16.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,4.166666666666667,3.0,5.0,1.5,2.5,0,0,0,0,0,0,18.0,36.0,18.0,18.0,0.0,22.22222222222222,0.0,0.2222222222222222,33.0,33.333333333333336,198.0,200.0,99.0,100.0,1.3636363636363635,1.89,4.0,4.0,90.0,126.0,0.22727272727272727,0.315,0.0,0.0,-7.0,147.0,0,-7.0,147.0,0,13.0,13.0,1.0,0.0,0.0,1.0,1.0,1.9607843137254901,5.0,2.5,0,0,0,51.0,51.0,25.49019607843137,0.2549019607843137,24.666666666666668,148.0,74.0,2.0878378378378377,3.0,103.0,0.34797297297297297,0.0
-7.0,147.0,0,-8.0,85.0,0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9607843137254901,0.0,5.0,3.0,2.5,1.5,0,0,0,0,0,0,51.0,18.0,51.0,18.0,25.49019607843137,0.0,0.2549019607843137,0.0,24.666666666666668,33.0,148.0,198.0,74.0,99.0,2.0878378378378377,1.3636363636363635,3.0,4.0,103.0,90.0,0.34797297297297297,0.22727272727272727,0.0,0.0,1.0,6.0,0,1.0,6.0,0,41.0,20.5,5.0,4.0,2.0,1.0,0.5,6.756756756756757,0.0,0.0,0,0,0,37.0,18.5,55.4054054054054,0.5540540540540541,23.0,138.0,138.0,3.608695652173913,3.0,83.0,0.6014492753623188,0.0
-2.0,31.0,0,-6.0,56.0,0,1.0,11.0,1.0,5.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.6923076923076925,1.0,2.0,0.5,1.0,0,0,0,0,0,0,3.0,13.0,3.0,6.5,33.333333333333336,42.30769230769231,0.3333333333333333,0.4230769230769231,25.0,24.0,150.0,144.0,75.0,72.0,2.7,2.1458333333333335,2.0,3.0,135.0,103.0,0.45,0.3576388888888889,0.0,0.0,-2.0,147.0,0,-2.0,147.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0,0,0,2.0,2.0,0.0,0.0,26.0,156.0,78.0,1.9615384615384615,3.0,102.0,0.3269230769230769,0.0
-2.0,147.0,0,-2.0,31.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.5,0.5,0,0,0,0,0,0,2.0,3.0,2.0,3.0,0.0,33.333333333333336,0.0,0.3333333333333333,26.0,25.0,156.0,150.0,78.0,75.0,1.9615384615384615,2.7,3.0,2.0,102.0,135.0,0.3269230769230769,0.45,0.0,0.0,-8.0,31.0,0,-8.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,15.0,7.5,0.0,0.0,24.0,144.0,144.0,3.4583333333333335,3.0,83.0,0.5763888888888888,0.0
-8.0,0.0,16,6.0,0.0,0,1.0,74.0,0.5,37.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,5.109489051094891,0.0,0.0,0.0,0.0,2,0,0,0,0,0,11.0,137.0,5.5,68.5,4.545454545454546,27.00729927007299,0.045454545454545456,0.27007299270072993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,15.417367088607593,-5.0,0.0,8,-5.0,0.0,8,37.0,18.5,3.0,0.0,0.0,3.0,1.5,2.027027027027027,0.0,0.0,1,0,0,74.0,37.0,25.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.922632911392412
-5.0,0.0,8,-8.0,0.0,16,37.0,1.0,18.5,0.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,2.027027027027027,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,74.0,11.0,37.0,5.5,25.0,4.545454545454546,0.25,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.922632911392412,-51.25263291139241,5.0,0.0,16,5.0,0.0,16,102.0,51.0,13.0,0.0,0.0,13.0,6.5,3.316326530612245,0.0,0.0,2,0,0,196.0,98.0,26.020408163265305,0.2602040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4326329113924103
5.0,0.0,16,-5.0,0.0,8,102.0,37.0,51.0,18.5,13.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,6.5,1.5,3.316326530612245,2.027027027027027,0.0,0.0,0.0,0.0,2,1,0,0,0,0,196.0,74.0,98.0,37.0,26.020408163265305,25.0,0.2602040816326531,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4326329113924103,-17.922632911392412,-5.0,0.0,16,-5.0,0.0,16,34.0,17.0,3.0,0.0,0.0,3.0,1.5,2.027027027027027,0.0,0.0,2,0,0,74.0,37.0,22.972972972972972,0.22972972972972974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.772632911392414
-5.0,0.0,16,5.0,0.0,16,34.0,102.0,17.0,51.0,3.0,13.0,0.0,0.0,0.0,0.0,3.0,13.0,1.5,6.5,2.027027027027027,3.316326530612245,0.0,0.0,0.0,0.0,2,2,0,0,0,0,74.0,196.0,37.0,98.0,22.972972972972972,26.020408163265305,0.22972972972972974,0.2602040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.772632911392414,-0.4326329113924103,-8.0,0.0,0,-8.0,0.0,0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.0,11.0,13.636363636363637,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241
-1.0,0.0,28,-7.0,0.0,0,36.0,10.0,18.0,5.0,6.0,1.0,1.0,0.0,0.5,0.0,5.0,1.0,2.5,0.5,4.3478260869565215,1.2820512820512822,0.0,0.0,0.0,0.0,3,0,0,0,0,0,69.0,39.0,34.5,19.5,26.08695652173913,12.820512820512821,0.2608695652173913,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.61263291139241,-51.25263291139241,-4.0,0.0,8,-4.0,0.0,8,27.0,13.5,4.0,0.0,0.0,4.0,2.0,2.380952380952381,0.0,0.0,1,0,0,84.0,42.0,16.071428571428573,0.16071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.56263291139241
-4.0,0.0,8,-1.0,0.0,28,27.0,36.0,13.5,18.0,4.0,6.0,0.0,1.0,0.0,0.5,4.0,5.0,2.0,2.5,2.380952380952381,4.3478260869565215,0.0,0.0,0.0,0.0,1,3,0,0,0,0,84.0,69.0,42.0,34.5,16.071428571428573,26.08695652173913,0.16071428571428573,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.56263291139241,-37.61263291139241,-1.0,0.0,0,-1.0,0.0,0,41.0,20.5,5.0,2.0,1.0,3.0,1.5,4.545454545454546,0.0,0.0,0,0,0,55.0,27.5,37.27272727272727,0.37272727272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.00263291139241
-1.0,0.0,0,-4.0,0.0,8,41.0,27.0,20.5,13.5,5.0,4.0,2.0,0.0,1.0,0.0,3.0,4.0,1.5,2.0,4.545454545454546,2.380952380952381,0.0,0.0,0.0,0.0,0,1,0,0,0,0,55.0,84.0,27.5,42.0,37.27272727272727,16.071428571428573,0.37272727272727274,0.16071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.00263291139241,-30.56263291139241,-8.0,0.0,0,-8.0,0.0,0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34.0,17.0,13.235294117647058,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.25263291139241
-3.0,0.0,0,0.0,0.0,8,30.0,50.0,15.0,25.0,4.0,8.0,1.0,0.0,0.5,0.0,3.0,8.0,1.5,4.0,3.5714285714285716,4.25531914893617,0.0,0.0,0.0,0.0,0,1,0,0,0,0,56.0,94.0,28.0,47.0,26.785714285714285,26.595744680851062,0.26785714285714285,0.26595744680851063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74736708860759,3.13736708860759,9.0,0.0,28,9.0,0.0,28,102.0,51.0,14.0,3.0,1.5,11.0,5.5,4.45859872611465,0.0,0.0,3,0,0,157.0,78.5,32.48407643312102,0.3248407643312102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.417367088607593
9.0,0.0,28,-3.0,0.0,0,102.0,30.0,51.0,15.0,14.0,4.0,3.0,1.0,1.5,0.5,11.0,3.0,5.5,1.5,4.45859872611465,3.5714285714285716,0.0,0.0,0.0,0.0,3,0,0,0,0,0,157.0,56.0,78.5,28.0,32.48407643312102,26.785714285714285,0.3248407643312102,0.26785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.417367088607593,48.74736708860759,-6.0,0.0,0,-6.0,0.0,0,16.0,16.0,2.0,0.0,0.0,2.0,2.0,4.761904761904762,0.0,0.0,0,0,0,42.0,42.0,38.095238095238095,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.15263291139241
