,MatchID,InningsID,Date,Year,Month,Match Type,Venue,Event,Match Winner,Player,Team,Opposition,Innings,Innings Type,Super Over,Target,Chase,Defence,% Target Achieved,Runs Required,Run Rate Required,Fielder,Batter Type,Batting Position,Score,Balls Faced,How Out,First Boundary Ball,Batting S/R,Runs/Ball,Boundary %,Fours,Sixes,Boundary Rate,Bowler Type,Bowling Position,Runsgiven,Wickets,Overs Bowled,Balls Bowled,Economy Rate,Bowling Avg,Avg Consecutive Dot Balls,Bowling S/R,Runsgiven/Ball,Batting S/R AA
1481,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,MD Patel,United States of America,Nepal,1,Batting,False,,,Successful,,,,Gulsan Jha,Right hand,2.0,67.0,81.0,caught,4.0,82.72,0.83,0.07,5.0,1.0,13.5,,,,,,,,,,,,14.746750223813791
1482,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Aaron Jones,United States of America,Nepal,1,Batting,False,,,Successful,,,,R Dhakal,Right hand,3.0,26.0,20.0,caught,9.0,130.0,1.3,0.25,5.0,0.0,4.0,,,,,,,,,,,,62.02675022381379
1483,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,SR Mukkamalla,United States of America,Nepal,1,Batting,False,,,Successful,,,,K Bhurtel,,4.0,75.0,87.0,caught,40.0,86.21,0.86,0.06,4.0,1.0,17.4,,,,,,,,,,,,18.236750223813786
1484,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,SP Krishnamurthi,United States of America,Nepal,1,Batting,False,,,Successful,,,,DS Airee,Right hand,5.0,15.0,22.0,caught,8.0,68.18,0.68,0.09,2.0,0.0,11.0,,,,,,,,,,,,0.20675022381379904
1485,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Harmeet Singh,United States of America,Nepal,1,Batting,False,,,Successful,,,,AK Sah,Right hand,6.0,59.0,44.0,caught,18.0,134.09,1.34,0.14,3.0,3.0,7.33,,,,,,,,,,,,66.1167502238138
1486,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Utkarsh Srivastava,United States of America,Nepal,1,Batting,False,,,Successful,,,,AK Sah,,7.0,8.0,10.0,caught,,80.0,0.8,0.0,0.0,0.0,,,,,,,,,,,,,12.026750223813792
1487,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,SC van Schalkwyk,United States of America,Nepal,1,Batting,False,,,Successful,,,,DS Airee,,8.0,7.0,12.0,caught,,58.33,0.58,0.0,0.0,0.0,,,,,,,,,,,,,-9.64324977618621
1488,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,K Bhurtel,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,7.0,43.0,1.0,36.6,36.0,7.17,43.0,1.0,36.0,1.19,
1489,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Kushal Malla,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Left arm orthodox,6.0,14.0,0.0,22.6,36.0,2.33,,3.0,,0.39,
1490,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Aarif Sheikh,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,3.0,27.0,0.0,35.6,32.0,4.5,,2.0,,0.84,
1491,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,DS Airee,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,8.0,5.0,0.0,28.6,6.0,5.0,,1.0,,0.83,
1492,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Gulsan Jha,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,AK Sah,,,,,,,,,,,,,Right arm pace,4.0,87.0,3.0,49.6,60.0,8.7,29.0,2.0,20.0,1.45,
1493,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Sompal Kami,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,DS Airee,,,,,,,,,,,,,Right arm pace,2.0,50.0,2.0,48.6,60.0,5.0,25.0,2.0,30.0,0.83,
1494,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,S Lamichhane,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm leg break,5.0,48.0,2.0,42.6,60.0,4.8,24.0,2.0,30.0,0.8,
1495,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-1,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Karan KC,Nepal,United States of America,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,1.0,2.0,0.0,2.4,10.0,1.0,,3.0,,0.2,
1496,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Harmeet Singh,United States of America,Nepal,2,Bowling,False,282.0,,Successful,86.52,38.0,,,,,,,,,,,,,,,Right arm pace,5.0,46.0,1.0,42.6,60.0,4.6,46.0,2.0,60.0,0.77,
1497,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Utkarsh Srivastava,United States of America,Nepal,2,Bowling,False,282.0,,Successful,86.52,38.0,,,,,,,,,,,,,,,,6.0,17.0,0.0,31.6,24.0,4.25,,2.0,,0.71,
1498,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,SC van Schalkwyk,United States of America,Nepal,2,Bowling,False,282.0,,Successful,86.52,38.0,,,,,,,,,,,,,,,,3.0,52.0,2.0,48.6,54.0,5.78,26.0,2.0,27.0,0.96,
1499,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Jasdeep Singh,United States of America,Nepal,2,Bowling,False,282.0,,Successful,86.52,38.0,,,,,,,,,,,,,,,Right arm pace,2.0,46.0,1.0,45.6,54.0,5.11,46.0,3.0,54.0,0.85,
1500,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,NP Kenjige,United States of America,Nepal,2,Bowling,False,282.0,,Successful,86.52,38.0,,,,,,,,,,,,,,,Left arm orthodox,4.0,33.0,2.0,32.6,48.0,4.12,16.5,2.0,24.0,0.69,
1501,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,SN Netravalkar,United States of America,Nepal,2,Bowling,False,282.0,,Successful,86.52,38.0,,,,,,,,,,,,,,,Left arm pace,1.0,47.0,4.0,49.5,59.0,4.7,11.75,2.0,14.75,0.8,
1502,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,AK Sah,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,Jasdeep Singh,Right hand,1.0,52.0,80.0,caught,25.0,65.0,0.65,0.06,4.0,1.0,16.0,,,,,,,,,,,,-2.973249776186208
1503,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Aasif Sheikh,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,,Right hand,2.0,6.0,4.0,bowled,3.0,150.0,1.5,0.25,1.0,0.0,4.0,,,,,,,,,,,,82.02675022381379
1504,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,K Bhurtel,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,,Right hand,3.0,29.0,51.0,bowled,20.0,56.86,0.57,0.06,2.0,1.0,17.0,,,,,,,,,,,,-11.113249776186208
1505,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Kushal Malla,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,SP Krishnamurthi,Left hand,4.0,33.0,54.0,caught,19.0,61.11,0.61,0.04,1.0,1.0,27.0,,,,,,,,,,,,-6.863249776186208
1506,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,RK Paudel,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,,Right hand,5.0,1.0,8.0,lbw,,12.5,0.12,0.0,0.0,0.0,,,,,,,,,,,,,-55.47324977618621
1507,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Aarif Sheikh,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,NP Kenjige,Right hand,6.0,21.0,13.0,caught,5.0,161.54,1.62,0.15,0.0,2.0,6.5,,,,,,,,,,,,93.56675022381378
1508,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,DS Airee,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,,Right hand,7.0,31.0,38.0,caught and bowled,16.0,81.58,0.82,0.05,1.0,1.0,19.0,,,,,,,,,,,,13.60675022381379
1509,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Gulsan Jha,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,,Left hand,8.0,12.0,16.0,bowled,,75.0,0.75,0.0,0.0,0.0,,,,,,,,,,,,,7.026750223813792
1510,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Sompal Kami,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,SR Mukkamalla,Right hand,9.0,46.0,27.0,caught,6.0,170.37,1.7,0.22,4.0,2.0,4.5,,,,,,,,,,,,102.3967502238138
1511,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,S Lamichhane,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,Harmeet Singh,Right hand,10.0,2.0,3.0,caught,,66.67,0.67,0.0,0.0,0.0,,,,,,,,,,,,,-1.303249776186206
1512,United_States_of_America-Nepal-2024-11-02-male-ODI,United_States_of_America-Nepal-2024-11-02-male-ODI-2,2024-11-02,2024,11,ODI,"Grand Prairie Stadium, Dallas",ICC Men's Cricket World Cup League 2,United States of America,Karan KC,Nepal,United States of America,2,Batting,False,282.0,Unsuccessful,,86.52,38.0,,,Right hand,11.0,5.0,5.0,not out,2.0,100.0,1.0,0.2,1.0,0.0,5.0,,,,,,,,,,,,32.02675022381379
1513,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,A Athanaze,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,BKG Mendis,,1.0,10.0,20.0,stumped,,50.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,-17.973249776186208
1514,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,BA King,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Right hand,2.0,14.0,25.0,bowled,2.0,56.0,0.56,0.08,2.0,0.0,12.5,,,,,,,,,,,,-11.973249776186208
1515,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,KU Carty,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,DN Wellalage,Right hand,3.0,37.0,58.0,caught,8.0,63.79,0.64,0.03,1.0,1.0,29.0,,,,,,,,,,,,-4.183249776186209
1516,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,SD Hope,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Right hand,4.0,5.0,13.0,lbw,,38.46,0.38,0.0,0.0,0.0,,,,,,,,,,,,,-29.513249776186207
1517,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,SE Rutherford,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Left hand,5.0,74.0,82.0,not out,11.0,90.24,0.9,0.1,5.0,3.0,10.25,,,,,,,,,,,,22.266750223813787
1518,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,RL Chase,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Right hand,6.0,33.0,33.0,not out,16.0,100.0,1.0,0.12,4.0,0.0,8.25,,,,,,,,,,,,32.02675022381379
1519,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,KIC Asalanka,Sri Lanka,West Indies,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm off break,6.0,56.0,1.0,33.6,60.0,5.6,56.0,2.0,60.0,0.93,
1520,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,J Liyanage,Sri Lanka,West Indies,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,2.0,9.0,0.0,5.6,18.0,3.0,,2.0,,0.5,
1521,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,PWH de Silva,Sri Lanka,West Indies,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm leg break,4.0,18.0,2.0,32.6,36.0,3.0,9.0,2.0,18.0,0.5,
1522,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,DN Wellalage,Sri Lanka,West Indies,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,,3.0,20.0,0.0,28.6,42.0,2.86,,2.0,,0.48,
1523,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,JDF Vandersay,Sri Lanka,West Indies,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm leg break,5.0,45.0,1.0,38.3,51.0,5.0,45.0,2.0,51.0,0.88,
1524,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-1,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,AM Fernando,Sri Lanka,West Indies,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,1.0,28.0,0.0,37.6,24.0,7.0,,2.0,,1.17,
1525,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,RL Chase,West Indies,Sri Lanka,2,Bowling,False,186.0,,Unsuccessful,125.81,-48.0,,,,,,,,,,,,,,,Right arm off break,4.0,42.0,0.0,22.6,36.0,7.0,,2.0,,1.17,
1526,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,R Shepherd,West Indies,Sri Lanka,2,Bowling,False,186.0,,Unsuccessful,125.81,-48.0,,,,,,,,,,,,,,,Right arm pace,6.0,24.0,0.0,19.6,18.0,8.0,,3.0,,1.33,
1527,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,HR Walsh,West Indies,Sri Lanka,2,Bowling,False,186.0,,Unsuccessful,125.81,-48.0,,,,,,,,,,,,,,,Right arm leg break,5.0,37.0,0.0,27.6,24.0,9.25,,2.0,,1.54,
1528,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,G Motie,West Indies,Sri Lanka,2,Bowling,False,186.0,,Unsuccessful,125.81,-48.0,,,,,,,,,,,,,,,Left arm orthodox,3.0,47.0,3.0,30.6,48.0,5.88,15.67,2.0,16.0,0.98,
1529,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,JNT Seales,West Indies,Sri Lanka,2,Bowling,False,186.0,,Unsuccessful,125.81,-48.0,,,,,,,,,,,,,,,Right arm pace,1.0,43.0,0.0,31.5,29.0,8.6,,2.0,,1.48,
1530,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,AS Joseph,West Indies,Sri Lanka,2,Bowling,False,186.0,,Unsuccessful,125.81,-48.0,,,,,,,,,,,,,,,Right arm pace,2.0,39.0,2.0,23.6,36.0,6.5,19.5,2.0,18.0,1.08,
1531,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,KNM Fernando,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,BA King,,1.0,69.0,54.0,caught,19.0,127.78,1.28,0.15,7.0,1.0,6.75,,,,,,,,,,,,59.80675022381379
1532,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,WIA Fernando,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,RL Chase,Right hand,2.0,5.0,7.0,caught,5.0,71.43,0.71,0.14,1.0,0.0,7.0,,,,,,,,,,,,3.456750223813799
1533,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,BKG Mendis,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,SD Hope,Right hand,3.0,13.0,8.0,caught,1.0,162.5,1.62,0.38,3.0,0.0,2.67,,,,,,,,,,,,94.52675022381379
1534,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,S Samarawickrama,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,,Right hand,4.0,18.0,12.0,bowled,5.0,150.0,1.5,0.25,3.0,0.0,4.0,,,,,,,,,,,,82.02675022381379
1535,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,KIC Asalanka,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,,Left hand,5.0,77.0,71.0,lbw,2.0,108.45,1.08,0.15,8.0,3.0,6.45,,,,,,,,,,,,40.476750223813795
1536,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,J Liyanage,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,,Right hand,6.0,18.0,18.0,not out,8.0,100.0,1.0,0.11,1.0,1.0,9.0,,,,,,,,,,,,32.02675022381379
1537,West_Indies-Sri_Lanka-2024-10-20-male-ODI,West_Indies-Sri_Lanka-2024-10-20-male-ODI-2,2024-10-20,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,PHKD Mendis,Sri Lanka,West Indies,2,Batting,False,186.0,Successful,,125.81,-48.0,,,Left hand,7.0,30.0,21.0,not out,4.0,142.86,1.43,0.19,3.0,1.0,5.25,,,,,,,,,,,,74.8867502238138
1538,West_Indies-Sri_Lanka-2024-10-23-male-ODI,West_Indies-Sri_Lanka-2024-10-23-male-ODI-1,2024-10-23,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,BA King,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Right hand,1.0,16.0,18.0,caught and bowled,6.0,88.89,0.89,0.17,3.0,0.0,6.0,,,,,,,,,,,,20.916750223813793
1539,West_Indies-Sri_Lanka-2024-10-23-male-ODI,West_Indies-Sri_Lanka-2024-10-23-male-ODI-1,2024-10-23,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,A Athanaze,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,,2.0,1.0,3.0,bowled,,33.33,0.33,0.0,0.0,0.0,,,,,,,,,,,,,-34.64324977618621
1540,West_Indies-Sri_Lanka-2024-10-23-male-ODI,West_Indies-Sri_Lanka-2024-10-23-male-ODI-1,2024-10-23,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,KU Carty,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Right hand,3.0,6.0,14.0,bowled,9.0,42.86,0.43,0.07,1.0,0.0,14.0,,,,,,,,,,,,-25.11324977618621
1541,West_Indies-Sri_Lanka-2024-10-23-male-ODI,West_Indies-Sri_Lanka-2024-10-23-male-ODI-1,2024-10-23,2024,10,ODI,Pallekele International Cricket Stadium,West Indies tour of Sri Lanka,Sri Lanka,SD Hope,West Indies,Sri Lanka,1,Batting,False,,,Unsuccessful,,,,,Right hand,4.0,5.0,6.0,bowled,,83.33,0.83,0.0,0.0,0.0,,,,,,,,,,,,,15.35675022381379
